MAKE,MODEL,MYR,OL,OW,OH ,WB,CW ,A,B,C,D,E,F,G,TWF,TWR ,WDIST
HYUNDAI,GENESIS  2DR COUPE RWD 2.0T/2.0T PREMIUM/2.0T,12,463,186,138,282,1570,134,52,31,77,116,83,98,163,162,55/45
HYUNDAI,GENESIS 2DR COUPE RWD 3.8 GT,12,463,186,138,282,1598,134,52,31,77,116,83,98,163,162,55/45
HYUNDAI,GENESIS 4DR SEDAN RWD 3.8/3.8 PREMIUM/3.8 TEC,09,498,189,148,294,1768,126,57,38,83,119,86,116,161,162,52/48
HYUNDAI,GENESIS 4DR SEDAN RWD 5.0L R-SPEC,09,498,189,148,294,1884,126,57,38,83,119,86,116,161,162,52/48
HYUNDAI,SANTA FE SPORT AWD 2.4L PREMIUM/2.4L LUXURY/2,13,469,188,169,270,1752,121,167,37,94,116,93,106,163,164,56/44
HYUNDAI,SANTA FE SPORT FWD 2.4L/2.4L PREMIUM/2.0T,13,469,188,169,270,1690,121,167,37,94,116,93,106,163,164,56/44
HYUNDAI,SANTA FE XL  FWD 4DR SUV,13,490,189,170,280,1790,124,191,36,93,116,95,115,163,164,56/44
HYUNDAI,SANTA FE XL PREMIUM/LUXURY/LIMITED AWD 4DR SU,13,490,189,170,280,1968,124,191,36,93,116,95,115,163,164,56/44
HYUNDAI,SONATA 4DR SEDAN 2.0T LIMITED,10,482,184,147,280,1540,126,60,32,84,113,94,108,159,159,60/40
HYUNDAI,SONATA 4DR SEDAN GL/GLS/SE/LIMITED,10,482,183,147,280,1475,126,60,32,84,113,94,108,160,160,61/39
HYUNDAI,SONATA 4DR SEDAN HYBRID /PREMIUM,10,482,184,147,280,1610,126,60,32,84,113,94,108,160,160,60/40
HYUNDAI,TUCSON 4DR SUV AWD GL,10,440,182,166,264,1529,109,146,34,89,116,88,88,158,158,59/41
HYUNDAI,TUCSON 4DR SUV AWD GLS/LIMITED,10,440,182,166,264,1582,109,146,34,89,116,88,88,158,158,59/41
HYUNDAI,TUCSON 4DR SUV FWD GL (manual),10,440,182,166,264,1440,109,146,34,89,116,88,88,158,158,59/41
HYUNDAI,TUCSON 4DR SUV FWD GLS (auto),10,440,182,166,264,1505,109,146,34,89,116,88,88,158,158,59/41
HYUNDAI,VELOSTER 3DR HATCHBACK /TECH PACKAGE,11,422,179,140,265,1243,106,113,31,80,114,83,74,156,156,60/40
HYUNDAI,VELOSTER TURBO 3DR HATCHBACK,11,425,181,140,265,1323,108,114,31,80,114,85,75,156,157,60/40
INFINITI,Q50 3.7 PREMIUM/Q50S 3.7 AWD 4DR SEDAN,13,481,181,146,285,1746,140,57,34,80,106,86,110,154,159,57/43
INFINITI,Q50 3.7/Q50S 3.7 RWD 4DR SEDAN,13,481,181,146,285,1667,140,57,34,80,106,86,110,154,159,55/45
INFINITI,Q50 HYBRID AWD PREMIUM 4DR SEDAN,13,481,181,146,285,1853,140,57,34,80,106,86,110,154,159,55/45
INFINITI,Q50 HYBRID PREMIUM 4DR SEDAN,13,481,181,146,285,1775,140,57,34,80,106,86,110,154,159,53/47
INFINITI,Q60 2DR CABRIO,08,466,182,139,285,1864,140,69,32,80,108,85,96,154,160,52/48
INFINITI,Q60 2DR COUPE,08,465,182,141,285,1652,140,69,32,80,108,85,96,154,156,54/46
INFINITI,Q60 2DR COUPE,08,465,182,139,285,1745,140,69,32,80,108,85,96,154,156,56/44
INFINITI,Q60 2DR COUPE ISP CONVERTIBLE,11,470,182,139,285,1900,143,69,32,81,108,88,96,154,156,54/46
INFINITI,Q70 3.7 AWD PREMIUM/SPORT 4DR SEDAN,11,495,185,150,290,1827,140,55,37,82,116,90,115,158,157,55/45
INFINITI,Q70 5.6 AWD PREMIUM/SPORT 4DR SEDAN,11,495,185,150,290,1881,140,55,37,82,116,90,115,158,157,57/43
INFINITI,QX50 AWD JOURNEY 4DR CUV,08,463,180,159,280,1822,128,137,39,85,105,88,96,153,153,54/46
INFINITI,QX60 3.5 4DR SUV FWD,12,499,196,174,290,1960,122,189,42,87,123,100,109,168,167,55/45
INFINITI,QX60 3.5 AWD 4DR SUV AWD,12,499,196,174,290,2024,122,189,42,87,123,100,109,168,167,55/45
INFINITI,QX60 HYBRID AWD PREMIUM 4DR SUV,12,499,196,174,290,2005,122,189,42,87,123,100,109,168,167,55/45
INFINITI,QX70 AWD V6 PREMIUM 4DR SUV,09,486,193,168,289,1960,137,153,38,89,112,93,105,164,164,53/47
INFINITI,QX70 AWD V8 PREMIUM 4DR SUV,09,486,193,168,289,2069,137,153,38,89,112,93,105,164,164,53/47
INFINITI,QX80 AWD 7 PASSENGER 4 DR SUV AWD,11,529,203,193,308,2555,140,217,43,92,133,94,126,172,174,51/49
INFINITI,QX80 AWD 8 PASSENGER 4 DR SUV AWD,11,529,203,193,308,2666,140,217,43,92,133,94,126,172,174,52/48
JAGUAR,F-TYPE 2DR CONVERTIBLE,13,447,192,130,262,1615,154,88,25,78,117,93,92,158,163,50/50
JAGUAR,F-TYPE 2DR COUPE,14,447,192,131,262,1625,154,48,25,78,110,93,92,160,165,50/50
JAGUAR,XF 2.0 4DR SEDAN,08,496,189,146,291,1660,129,55,34,84,113,91,115,155,159,53/47
JAGUAR,XF 3.0 AWD 4DR SEDAN,08,496,189,146,291,1880,129,55,34,84,113,91,115,155,159,53/47
JAGUAR,XFR SUPERCHARGED 4DR SEDAN RWD,08,496,189,146,291,1875,129,55,34,84,113,91,115,155,159,53/47
JAGUAR,XFR-S SUPERCHARGED 4DR SEDAN RWD,08,496,189,146,291,1980,129,55,34,84,113,91,115,155,159,53/47
JAGUAR,XJ 4DR SEDAN SUPERCHARGED,10,512,189,145,303,1762,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XJ AWD 4DR SEDAN,10,512,189,145,303,1871,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XJL 4DR SEDAN SUPERCHARGED,10,525,189,145,316,1771,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XJL AWD 4DR SEDAN,10,525,189,145,316,1884,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XJR 4DR SEDAN,10,512,189,145,303,1873,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XJR LWB 4DR SEDAN,10,525,189,145,316,1881,145,61,33,83,119,89,120,163,163,51/49
JAGUAR,XK CONVERTIBLE,06,478,189,132,275,1696,150,99,N/A,80,N/A,96,109,155,161,53/47
JAGUAR,XK COUPE,06,478,189,133,275,1660,150,44,28,79,106,96,109,156,162,53/47
JAGUAR,XKR CONVERTIBLE/XKR-S CONVERTIBLE,06,478,189,133,275,1800,150,99,N/A,80,N/A,96,109,155,161,53/47
JAGUAR,XKR COUPE/XKR-S COUPE/XKR-S GT COUPE,06,478,189,132,275,1753,150,44,28,79,106,96,109,156,162,53/47
JEEP,CHEROKEE SPORT/NORTH/LIMITED FWD,14,462,186,169,270,1712,127,161,40,83,122,100,93,157,157,57/43
JEEP,CHEROKEE SPORT/NORTH/TRAILHAWK/LIMITED AWD,14,462,186,169,270,1862,127,161,40,83,122,100,93,157,157,57/43
JEEP,COMPASS 4DR SUV AWD SPORT/NORTH/LIMITED,07,441,181,163,264,1517,105,151,40,83,102,89,90,152,150,56/44
JEEP,COMPASS 4DR SUV FWD SPORT/NORTH/LIMITED,07,441,181,163,264,1448,105,151,40,83,102,89,90,152,150,56/44
JEEP,GRAND CHEROKEE 4 DR SUV LAREDO 4X4,13,482,194,176,292,2121,133,169,40,91,127,88,102,162,163,51/49
JEEP,GRAND CHEROKEE 4 DR SUV LIMITED 4X4,13,482,194,176,292,2211,133,169,40,91,127,88,102,162,163,53/47
JEEP,GRAND CHEROKEE 4 DR SUV OVERLAND/SUMMIT 4X4,13,482,194,176,292,2387,133,169,40,91,127,88,102,162,163,53/47
JEEP,GRAND CHEROKEE SRT 4 DR SUV,13,486,196,176,292,2336,134,169,40,94,126,90,106,162,163,53/47
JEEP,PATRIOT 4DR SUV AWD SPORT/NORTH/LIMITED,07,441,176,164,264,1511,106,172,38,86,113,88,89,151,150,56/44
JEEP,PATRIOT 4DR SUV FWD SPORT/NORTH/LIMITED,07,441,176,164,264,1428,106,172,38,86,113,88,89,151,150,56/44
JEEP,WRANGLER 2DR SUV 4WD RUBICON,08,388,187,184,242,1874,150,117,41,78,142,68,78,159,159,50/50
JEEP,WRANGLER 2DR SUV 4WD SAHARA,08,388,187,184,242,1839,150,117,41,78,142,68,78,159,159,50/50
JEEP,WRANGLER 2DR SUV 4WD SPORT/SPORT S,08,388,187,184,242,1759,150,117,41,78,142,68,78,159,159,50/50
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD RUBICON,07,440,188,180,295,2051,150,171,40,79,144,68,78,156,157,50/50
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD SAHARA,07,440,188,180,295,1994,150,171,40,79,144,68,78,156,157,50/50
JEEP,WRANGLER UNLIMITED 4DR SUV 4WD SPORT S,07,440,188,180,295,1940,150,171,40,79,144,68,78,156,157,50/50
KIA,CADENZA 4DR SEDAN,14,497,185,146,284,1717,131,63,37,83,111,97,116,160,160,59/41
KIA,FORTE 4DR SEDAN EX/SX,14,456,178,145,270,1314,107,51,35,79,111,88,98,156,157,62/38
KIA,FORTE 4DR SEDAN LX,14,456,178,145,270,1288,107,51,35,79,111,88,98,156,157,62/38
KIA,FORTE KOUPE EX,14,453,178,141,270,1317,107,49,30,80,113,88,95,156,157,63/37
KIA,FORTE KOUPE SX,14,453,178,141,270,1358,107,49,30,80,113,88,95,156,157,63/37
KIA,FORTE5 4 DR HATCHBACK EX,14,435,178,145,270,1350,107,135,34,79,111,88,77,156,157,62/38
KIA,FORTE5 4 DR HATCHBACK SX,14,435,178,145,270,1381,107,135,34,79,111,88,77,156,157,62/38
KIA,OPTIMA 4DR SEDAN HYBRID/HYBRID PREMIUM,11,484,183,145,280,1615,133,51,33,84,113,97,108,158,158,60/40
KIA,OPTIMA 4DR SEDAN LX/EX/SX,11,484,183,145,280,1484,133,51,33,84,113,97,108,159,160,60/40
KIA,OPTIMA 4DR SEDAN SX TURBO,11,484,183,145,280,1573,133,51,33,84,113,97,108,159,160,60/40
KIA,RIO 4DR SEDAN FWD LX/EX/SX,12,436,172,146,257,1167,94,50,34,79,109,81,98,151,150,63/37
KIA,RIO 5DR HATCHBACK FWD LX/EX/SX,12,405,172,146,257,1163,94,121,34,80,108,81,67,152,153,63/37
KIA,RONDO LX - 5 PASSENGER,14,452,181,161,275,1474,100,168,38,91,105,94,83,157,159,60/40
KIA,RONDO LX/EX/EX LUXURY - 7 PASSENGER,14,452,181,161,275,1543,100,168,38,91,105,94,83,157,159,60/40
KIA,SEDONA 5DR VAN FWD LX/LX-CONVENIENCE/EX/EX CO,06,513,199,176,302,2108,101,215,48,88,114,98,114,169,169,57/43
KIA,SORENTO LX 4DR SUV AWD,14,468,189,171,270,1730,127,177,38,87,121,94,104,161,162,56/44
KIA,SORENTO LX 4DR SUV FWD,14,468,189,171,270,1722,127,177,38,87,121,94,104,161,162,56/44
KIA,SORENTO LX-V6 4DR SUV FWD,14,468,189,171,270,1830,127,177,38,87,121,94,104,161,162,56/44
KIA,SORENTO LX-V6/EX-V6/EX-V6LUXURY/SX 4DR SUV AW,14,468,189,171,270,1837,127,177,38,87,121,94,104,161,162,56/44
KIA,SOUL EX/SX,14,414,180,160,257,1347,104,152,33,90,103,83,73,157,159,61/39
KIA,SOUL LX,14,414,180,160,257,1269,104,152,33,90,103,83,73,157,159,61/39
KIA,SPORTAGE 4 DR SUV LX AWD/EX AWD/EX LUXURY,11,444,186,165,264,1582,114,152,33,90,112,89,90,161,162,58/42
KIA,SPORTAGE 4 DR SUV LX/EX FWD,11,444,186,165,264,1432,114,152,33,90,112,89,90,161,162,58/42
KIA,SPORTAGE 4 DR SUV SX,11,444,186,165,264,1662,114,152,33,90,112,89,90,161,162,58/42
LAMBORGHINI,AVENTADOR LP700-4 COUPE,12,478,203,114,270,1575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAMBORGHINI,AVENTADOR LP700-4 ROADSTER,12,478,203,114,270,1575,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAMBORGHINI,GALLARDO 2DR COUPE AWD,04,430,190,117,256,1430,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAMBORGHINI,GALLARDO SPYDER 2DR CONV AWD,06,430,190,118,256,1570,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LAND ROVER,LR2 4DR SUV 4WD SE/HSE/HSE LUX,07,450,191,174,266,1775,115,168,46,82,112,93,93,160,160,57/43
LAND ROVER,LR4 4DR SUV 4WD /HSE/HSE LUX,10,485,192,199,289,2548,132,204,51,85,126,83,113,162,162,49/51
LAND ROVER,RANGE ROVER EVOQUE 4DR SUV PURE/PRESTIGE/DYNA,12,436,197,164,266,1770,118,137,39,95,118,89,80,163,163,59/41
LAND ROVER,RANGE ROVER EVOQUE COUPE 3DR SUV PURE/PRESTIG,12,436,197,161,266,1640,118,111,30,92,118,89,80,163,163,59/41
LAND ROVER,RANGE ROVER SWB SUPERCHARGED/AUTOBIOGRAPHY4DR,13,499,207,184,292,2330,134,178,45,94,115,88,119,169,168,48/52
LAND ROVER,RANGE ROVER LWB SUPERCHARGED/AUTOBIOGRAPHY4DR,14,520,207,184,312,2413,134,178,45,94,115,88,119,169,168,48/52
LAND ROVER,RANGE ROVER SPORT SE/HSE,14,485,198,178,292,2489,138,165,48,87,120,87,106,169,168,49/51
LAND ROVER,RANGE ROVER SPORT SUPERCHARGED/AUTOBIOGRAPHY,14,485,198,178,292,2590,138,165,48,87,120,87,106,169,168,49/51
LEXUS,CT200h 4 DR HATCHBACK/F-SPORT,14,435,177,146,260,1460,117,137,35,81,101,94,81,152,153,59/41
LEXUS,ES300h HYBRID 4DR SEDAN,13,490,182,145,282,1660,131,49,32,82,109,99,109,159,158,59/41
LEXUS,ES350 4DR SEDAN,13,490,182,145,282,1610,131,49,32,82,109,99,109,159,158,61/39
LEXUS,GS 350 4DR SEDAN RWD,12,487,183,146,285,1685,138,54,37,81,107,88,115,159,160,52/48
LEXUS,GS 350 AWD 4DR SEDAN,12,487,183,147,285,1765,138,54,37,81,107,88,115,159,160,52/48
LEXUS,GS 450h 4DR SEDAN HYBRID,12,487,183,146,285,1865,138,54,37,81,107,88,115,159,160,52/48
LEXUS,GX460 4DR SUV /PREMIUM,10,481,188,189,279,2349,134,187,42,89,120,94,108,158,159,52/48
LEXUS,IS 250/350 AWD SEDAN,14,467,181,143,280,1695,138,49,34,80,103,84,104,154,155,55/45
LEXUS,IS 250/350 RWD SEDAN,14,467,181,143,280,1600,138,49,34,80,103,84,104,154,155,55/45
LEXUS,IS-C 250/350 2DR CONVERTIBLE RWD,06,464,180,142,273,1742,137,77,N/A,80,104,82,109,154,154,52/48
LEXUS,IS-F 4DR SEDAN RWD,08,466,182,142,273,1715,136,55,34,81,104,89,105,156,152,52/48
LEXUS,LS460 4DR SEDAN,13,509,188,147,297,1940,147,60,35,84,109,92,120,160,161,52/48
LEXUS,LS460 AWD 4DR SEDAN,13,509,188,147,297,2140,147,60,35,84,109,92,120,160,161,52/48
LEXUS,LS460L AWD 4DR SEDAN,13,521,188,147,309,2160,147,60,35,84,109,92,120,160,161,52/48
LEXUS,LS600h L HYBRID 4DR SEDAN,13,521,188,148,309,2370,147,60,35,84,109,92,120,160,161,52/48
LEXUS,LX570 4DR SUV,12,501,197,192,285,2680,139,201,49,92,125,97,119,164,164,52/48
LEXUS,RX350 4DR SUV AWD /F SPORT,09,477,189,172,274,1970,103,161,39,90,110,99,102,163,162,57/43
LEXUS,RX450h 4DR SUV AWD,09,477,189,172,274,2110,103,161,39,90,110,99,102,163,162,54/46
LINCOLN,MKS 4DR SEDAN AWD,14,522,193,157,287,1940,141,62,35,85,116,108,128,165,166,58/42
LINCOLN,MKT 4DR SUV ECOBOOST,10,527,193,171,299,2240,133,184,37,88,122,105,123,167,167,54/46
LINCOLN,MKX 4DR SUV,13,474,193,172,282,2008,121,157,37,83,126,97,95,166,166,57/43
LINCOLN,MKZ 2.0L FWD/AWD/3.7L FWD/HYBRID 4DR SEDAN,13,493,186,148,285,1736,131,58,30,87,116,97,111,158,158,59/41
LINCOLN,MKZ 3.7L AWD 4DR SEDAN,13,493,186,148,285,1815,131,58,30,87,116,97,111,158,158,59/41
LINCOLN,NAVIGATOR 4DR SUV 4WD /ULTIMATE,07,529,200,189,302,2724,137,213,50,82,96,104,124,169,169,51/49
LINCOLN,NAVIGATOR L 4DR SUV 4WD,07,567,200,198,333,2833,137,252,50,82,96,104,132,169,169,51/49
LOTUS,EVORA 2DR COUPE RWD/IPS,09,434,N/A,122,258,1382,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
LOTUS,EVORA S 2DR COUPE RWD,09,434,N/A,122,258,1436,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MASERATI,GHIBLI S Q4,14,497,195,146,300,1810,151,46,35,83,103,94,104,164,165,50/50
MASERATI,GRANTURISMO 2DR CONV RWD /SPORT/MC,09,488,192,135,294,1980,137,N/A,33,80,102,89,107,158,159,49/51
MASERATI,GRANTURISMO 2DR COUPE RWD S/S AUTOMATIC/MC ST,09,488,192,135,294,1880,137,57,33,80,102,89,107,158,159,49/51
MASERATI,QUATTROPORTE S/Q4/GTS,13,525,195,148,317,2091,156,61,33,85,102,96,112,167,163,N/A
MAZDA,CX-5 4DR SUV GS/GT AWD,12,455,184,167,270,1604,123,146,39,87,111,94,91,158,158,56/44
MAZDA,CX-5 4DR SUV GS/GT FWD,12,455,184,167,270,1553,123,146,39,87,111,94,91,158,158,56/44
MAZDA,CX-5 4DR SUV GX AWD,12,455,184,167,270,1533,123,146,39,87,111,94,91,158,158,56/44
MAZDA,CX-5 4DR SUV GX FWD,12,455,184,167,270,1482,123,146,39,87,111,94,91,158,158,56/44
MAZDA,CX-9 4DR SUV AWD GT,13,511,194,173,288,2062,127,178,37,89,121,110,113,166,165,55/45
MAZDA,CX-9 4DR SUV FWD GS,13,511,194,173,288,1927,127,178,37,89,121,110,113,166,165,55/45
MAZDA,MAZDA2 4 DR HATCHBACK GX/GS,11,395,169,148,249,1075,99,104,38,80,103,81,65,147,146,61/39
MAZDA,MAZDA3 GT SEDAN,14,458,180,146,270,1366,128,45,32,79,113,93,96,156,156,60/40
MAZDA,MAZDA3 GX/GS SEDAN,14,458,180,146,270,1306,128,45,32,79,113,93,96,156,156,60/40
MAZDA,MAZDA3 SPORT GT HATCHBACK,14,446,180,146,270,1375,128,133,35,78,113,93,84,156,156,59/41
MAZDA,MAZDA3 SPORT GX/GS HATCHBACK,14,446,180,146,270,1309,128,133,35,78,113,93,84,156,156,59/41
MAZDA,MAZDA5 4DR MINIVAN GS/GT,11,459,175,162,275,1569,104,178,41,89,110,92,92,154,152,51/49
MAZDA,MAZDA6 4DR SEDAN GX/GS/GT,13,489,184,147,283,1465,133,52,30,82,115,96,108,159,160,59/41
MAZDA,MX-5 2DR CONVERTIBLE RWD GX/GS/GT (hard top),06,399,172,125,233,1194,135,78,N/A,68,N/A,77,89,149,148,59/41
MAZDA,MX-5 2DR CONVERTIBLE RWD GX/GS/GT (soft top),06,399,172,125,233,1145,135,78,N/A,68,N/A,77,89,149,148,59/41
MCLAREN,MP4-12C,12,451,191,120,267,1375,108,75,26,70,92,106,80,166,160,55/45
MCLAREN,MP4-12C SPIDER,12,451,191,120,267,1415,108,75,26,70,92,106,80,166,160,55/45
MCLAREN,P1,14,459,195,119,267,1490,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MERCEDES-BENZ,B CLASS B 250 4DR HATCHBACK FWD,12,436,178,156,270,1475,110,153,41,87,114,89,77,155,156,59/41
MERCEDES-BENZ,C-CLASS C250 4DR SEDAN RWD,08,458,177,144,276,1505,117,57,37,78,109,76,106,152,150,53/47
MERCEDES-BENZ,C-CLASS C250 COUPE 2DR,12,460,177,141,276,1550,135,50,32,81,101,78,106,151,151,53/47
MERCEDES-BENZ,C-CLASS C300 4MATIC/ C350 4MATIC 4DR SEDAN AW,08,463,177,144,276,1670,117,57,37,78,109,76,110,152,150,53/47
MERCEDES-BENZ,C-CLASS C350 4DR SEDAN RWD,08,463,177,144,276,1610,117,57,37,78,109,76,110,152,150,53/47
MERCEDES-BENZ,C-CLASS C350 4MATIC COUPE 2DR AWD,12,460,177,141,276,1670,135,50,32,81,101,78,106,151,151,53/47
MERCEDES-BENZ,C-CLASS C350 COUPE 2DR RWD,12,460,177,141,276,1615,135,50,32,81,101,78,106,151,151,53/47
MERCEDES-BENZ,C-CLASS C63 AMG 4DR SEDAN RWD,10,472,177,144,276,1730,N/A,N/A,37,78,109,N/A,N/A,152,150,53/47
MERCEDES-BENZ,C-CLASS C63 AMG COUPE 2DR/BLACK SERIES,12,471,177,141,276,1730,N/A,N/A,32,81,101,N/A,N/A,151,151,53/47
MERCEDES-BENZ,CL CLASS CL 550 4MATIC 2 DR COUPE AWD,11,511,187,142,296,2120,158,66,34,80,112,94,119,159,159,56/44
MERCEDES-BENZ,CL CLASS CL 600 2 DR COUPE RWD,11,511,187,142,296,2185,158,66,34,80,112,94,119,159,159,56/44
MERCEDES-BENZ,CL CLASS CL 63 AMG 2 DR COUPE,11,511,187,142,296,2135,158,66,34,80,112,94,119,159,159,56/44
MERCEDES-BENZ,CL CLASS CL 65 AMG 2 DR COUPE,11,511,187,142,296,2245,158,66,34,80,112,94,119,159,159,56/44
MERCEDES-BENZ,CLA CLASS CLA250,14,463,178,144,270,1480,131,56,30,85,107,91,103,155,154,61/39
MERCEDES-BENZ,CLA CLASS CLA45 AMG,14,469,178,144,270,1585,135,56,30,85,107,95,103,155,154,61/39
MERCEDES-BENZ,CLS CLASS CLS 550 4MATIC 4DR SEDAN,12,494,188,142,287,1940,147,59,34,80,119,90,117,159,163,51/49
MERCEDES-BENZ,CLS CLASS CLS 63 AMG 4DR SEDAN,12,494,188,142,287,1870,147,59,34,80,119,90,117,159,163,51/49
MERCEDES-BENZ,E CLASS E 250 BLUETEC 4MATIC 4DR SEDAN AWD,10,487,185,147,287,1845,141,60,33,81,112,85,115,158,159,52/48
MERCEDES-BENZ,E CLASS E 300/350 4MATIC 4DR SEDAN AWD,10,487,185,147,287,1825,141,60,33,81,112,85,115,158,159,52/48
MERCEDES-BENZ,E CLASS E 350 2DR COUPE,10,470,179,139,276,1685,143,53,30,81,101,85,109,154,155,52/48
MERCEDES-BENZ,E CLASS E 350 4MATIC 2DR COUPE AWD,10,470,179,139,276,1815,143,53,30,81,101,85,109,154,155,52/48
MERCEDES-BENZ,E CLASS E 350 4MATIC WAGON AWD,11,490,185,152,287,1925,141,184,35,82,113,85,118,158,160,52/48
MERCEDES-BENZ,E CLASS E 350 CABRIOLET 2DR CONV,10,471,179,141,276,1805,144,86,30,81,115,86,109,153,152,52/48
MERCEDES-BENZ,E CLASS E 550 2DR COUPE,10,470,179,139,276,1815,143,53,30,81,101,85,109,154,155,52/48
MERCEDES-BENZ,E CLASS E 550 4MATIC 4DR SEDAN AWD,10,487,185,147,287,1985,141,60,33,81,112,85,115,158,159,52/48
MERCEDES-BENZ,E CLASS E 550 CABRIOLET 2DR CONV,10,471,179,141,276,1945,144,86,30,81,115,86,109,153,152,52/48
MERCEDES-BENZ,E CLASS E 63 AMG 4DR SEDAN AWD,10,487,185,144,287,1940,141,60,33,81,112,85,115,158,159,52/48
MERCEDES-BENZ,E CLASS E 63 AMG WAGON AWD,11,490,185,149,287,2045,141,184,35,82,113,85,118,158,160,52/48
MERCEDES-BENZ,G CLASS G 550/G 63 AMG 4DR SUV 4WD,02,444,181,198,285,2550,148,169,48,93,149,77,82,154,152,N/A
MERCEDES-BENZ,GL CLASS GL350 BLUETEC/GL450/GL550 4MATIC 4DR,13,513,193,184,308,2445,137,217,38,96,118,89,116,168,170,50/50
MERCEDES-BENZ,GLK CLASS GLK 250 BLUETEC 4DR SUV AWD,10,453,184,170,276,1925,127,164,42,83,120,81,96,157,160,52/48
MERCEDES-BENZ,GLK CLASS GLK 350 4MATIC 4DR SUV AWD,10,453,184,170,276,1845,127,164,42,83,120,81,96,157,160,52/48
MERCEDES-BENZ,M CLASS ML 350 4MATIC,12,480,193,180,292,2130,135,172,42,93,116,88,101,165,166,52/48
MERCEDES-BENZ,M CLASS ML 350 BLUETEC 4MATIC,12,480,193,180,292,2175,135,172,42,93,116,88,101,165,166,52/48
MERCEDES-BENZ,M CLASS ML 550 4MATIC,12,480,193,180,292,2288,135,172,42,93,116,88,101,165,166,52/48
MERCEDES-BENZ,M CLASS ML 63 AMG,12,480,193,180,292,2345,135,172,42,93,116,88,101,165,166,52/48
MERCEDES-BENZ,S CLASS S550 4MATIC 4DR SEDAN AWD LWB,14,525,190,149,316,2070,153,67,36,87,114,89,120,164,163,53/47
MERCEDES-BENZ,S CLASS S550 4MATIC 4DR SEDAN AWD SWB,14,512,190,150,304,2050,153,67,36,87,114,89,120,164,163,53/47
MERCEDES-BENZ,S CLASS S63 AMG 4DR SEDAN RWD,14,529,190,150,316,2070,155,69,36,87,114,91,122,164,163,53/47
MERCEDES-BENZ,SL CLASS SL550 2DR CONVERTIBLE,12,462,188,132,258,1785,165,77,N/A,78,124,100,104,159,159,50/50
MERCEDES-BENZ,SL CLASS SL63 AMG 2DR CONVERTIBLE,12,463,188,130,258,1845,165,77,N/A,78,124,100,104,159,159,50/50
MERCEDES-BENZ,SL CLASS SL65 AMG 2DR CONVERTIBLE,12,463,188,130,258,1950,165,77,N/A,78,124,100,104,159,159,50/50
MERCEDES-BENZ,SLK CLASS SLK 250 2DR CONVERTIBLE,11,413,181,130,243,1500,152,67,N/A,78,118,87,84,156,157,50/50
MERCEDES-BENZ,SLK CLASS SLK 350 2DR CONVERTIBLE,11,413,181,130,243,1540,152,67,N/A,78,118,87,84,156,157,50/50
MERCEDES-BENZ,SLK CLASS SLK 55 AMG 2DR CONVERTIBLE,11,413,181,130,243,1610,152,67,N/A,78,118,87,84,156,157,50/50
MERCEDES-BENZ,SLS AMG 2DR COUPE,10,464,194,126,268,1695,186,74,26,76,126,94,102,168,165,52/48
MERCEDES-BENZ,SLS AMG ROADSTER 2DR CONVERTIBLE,12,464,194,126,268,1735,186,N/A,N/A,76,N/A,94,102,168,165,52/48
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 144-IN WB HIGH ROOF,14,592,202,273,366,2353,90,348,62,118,173,104,122,172,173,N/A
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 144-IN WB STANDARD ROOF,14,592,202,245,366,2324,90,348,62,118,173,104,122,172,173,N/A
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB EXTRALONG HIGH ROOF,14,736,202,273,432,2575,90,492,62,118,173,104,200,172,173,N/A
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB EXTRALONG SUPER HIGH ROOF,14,736,202,297,432,2581,90,492,62,118,173,104,200,172,173,N/A
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB HIGH ROOF,14,696,202,273,432,2515,90,454,62,118,173,104,160,172,173,N/A
MERCEDES-BENZ,SPRINTER 2500 CARGO VAN 170-IN WB SUPER HIGH ROOF,14,696,202,297,432,2521,90,454,62,118,173,104,160,172,173,N/A
MERCEDES-BENZ,SPRINTER 2500 PASSENGER VAN 144-IN WB HIGH ROOF,14,592,202,273,366,2631,90,318,62,118,173,104,122,172,173,N/A
